p cnf 5000 7500
578 -42 -2079 0
-3349 2092 4426 0
4685 487 4045 0
465 -2 -4079 0
935 -4369 -4193 0
2412 -2079 464 0
1134 769 -1794 0
-4465 2173 -3601 0
-3104 453 -4085 0
3827 -3835 3794 0
-4212 -3428 2822 0
4506 3481 2372 0
2274 4206 -4217 0
268 -3147 3700 0
3454 1613 1795 0
4572 -3610 -1639 0
886 109 3345 0
350 1480 1809 0
-1786 4551 -3242 0
-2436 -1213 1463 0
3697 80 3763 0
-2255 2748 -900 0
559 2770 -3238 0
-703 4177 -4405 0
2612 -2275 544 0
-2129 4603 -4156 0
2043 -4574 2032 0
-3985 3531 3875 0
3952 -3970 2975 0
4479 -952 1139 0
145 36 1093 0
4758 -2449 -2894 0
-1807 -3282 62 0
2139 4884 1314 0
-1188 -1670 2389 0
2756 1050 -340 0
519 2621 3917 0
-4476 -43 241 0
1905 -2324 4629 0
3203 -3876 3948 0
4964 3022 2294 0
1942 -2610 94 0
-2989 -1930 1423 0
1749 1320 3212 0
2505 349 -203 0
4806 1359 -3220 0
1361 3773 -1669 0
3035 -3655 -1016 0
4604 2913 4897 0
1915 1136 1269 0
4888 1762 3002 0
-1167 4399 3122 0
1033 -4795 -1139 0
-1371 1971 -1210 0
-1421 1944 1472 0
2970 545 1828 0
2992 -4660 -4147 0
2710 2963 -2052 0
3890 4519 1173 0
2419 -3945 -1321 0
749 4915 -666 0
2959 2586 1363 0
2641 4448 4991 0
639 -4807 3693 0
2042 4436 97 0
-2586 4139 1293 0
-2416 -1828 3678 0
998 -2962 2695 0
-4715 1854 2503 0
328 3824 4179 0
839 -3257 3032 0
4756 -4159 -1192 0
-2163 1443 3481 0
4321 1555 643 0
1286 -4081 -4961 0
4553 4096 1094 0
-1975 4046 3228 0
4531 2785 3800 0
3583 1353 2698 0
4419 -3568 3385 0
-417 3843 -3080 0
4360 -333 4009 0
3224 2622 -4542 0
186 -1262 3768 0
3456 115 -935 0
3451 561 2874 0
-4463 421 1450 0
-3419 -1805 1782 0
-36 4178 -1976 0
3915 4617 -4159 0
3066 4872 1262 0
1796 1491 1762 0
-4281 -4023 3987 0
635 3693 -1919 0
3907 4065 2218 0
571 -1278 649 0
-508 2368 -1558 0
4037 2553 -3879 0
2338 3380 1603 0
1768 1475 -2085 0
336 1944 4358 0
-4856 464 -3158 0
1144 -624 2719 0
4725 1195 -1503 0
4362 2427 1317 0
-897 -1071 4063 0
1761 1244 -253 0
-2767 1316 -3705 0
2319 -966 2867 0
1821 2504 1188 0
4208 1102 725 0
4457 2976 3859 0
2646 800 733 0
2108 4025 3544 0
4481 -3697 251 0
-2638 780 -3962 0
-2631 363 1331 0
3165 939 -300 0
376 1259 4043 0
2857 350 3511 0
-1273 4900 3631 0
4354 4072 -3580 0
4269 3866 3636 0
886 -4369 2129 0
2096 -1636 -4305 0
2873 2596 3032 0
1891 1097 407 0
2379 -4487 557 0
265 -1752 -3311 0
3218 4580 4119 0
-3127 1687 -891 0
2637 -3442 465 0
-1885 4689 1964 0
1795 4103 4573 0
-3475 -1960 595 0
-308 -2697 543 0
1277 1008 533 0
-4549 655 -1477 0
3858 3714 -4450 0
2189 2468 3888 0
1276 4628 3414 0
2460 1054 -2104 0
4454 1454 -1114 0
4917 333 859 0
-1198 1366 703 0
-4518 2516 2568 0
2447 1987 -405 0
-2954 915 -3417 0
3613 619 4600 0
2069 -2053 -2453 0
3850 1627 1652 0
733 3538 -4695 0
2628 -1051 -4935 0
-2312 -4395 2235 0
2161 1700 -4454 0
-4316 1763 4499 0
1043 3300 3666 0
-1569 -2399 3599 0
4349 4850 -601 0
-446 1074 -4205 0
3010 -3159 -2107 0
-2529 1521 4838 0
2007 3742 -3423 0
28 -71 -57 0
-410 -3617 1236 0
-1967 -634 902 0
1876 997 2507 0
2003 731 683 0
4560 1322 1077 0
4995 1817 2939 0
274 656 1969 0
2038 -2017 -3975 0
2843 1312 889 0
-3004 2420 1769 0
1005 4369 328 0
-4151 3559 -4194 0
3400 4004 2055 0
1379 775 -3281 0
-256 2217 -3121 0
3776 1888 4220 0
4362 -477 -2968 0
2748 4872 2713 0
-3395 832 2791 0
1224 1466 -122 0
-3934 1287 1807 0
445 3128 627 0
1034 4336 -658 0
-1944 -1332 350 0
-2176 2608 -1086 0
-2602 3753 4374 0
2723 3985 3893 0
-1835 -2323 2208 0
2569 -3286 -2719 0
4062 1271 -2867 0
1470 -685 2370 0
1008 4695 1781 0
-3838 4220 4853 0
4085 -434 4973 0
2932 87 1194 0
3689 3512 1994 0
4822 4384 813 0
4799 -3060 4947 0
1527 -4326 4317 0
2101 2606 3927 0
-4070 -1640 2844 0
3547 -3561 1613 0
1019 -10 2187 0
1995 -3494 1608 0
-2504 1270 4902 0
904 -4515 4846 0
77 -4672 4781 0
484 -3783 -4289 0
3431 -456 -3338 0
-1397 2632 1283 0
1149 2604 2199 0
4152 3942 -2791 0
2365 -3415 -3734 0
4124 1764 1090 0
3592 1967 2884 0
463 1226 -531 0
1957 4894 -2017 0
-211 4957 3224 0
487 346 1037 0
1119 4938 -3730 0
-1716 2771 -2621 0
-3445 4623 403 0
3244 -3205 -2238 0
3810 -4151 -2271 0
-4506 -4012 4129 0
1724 2681 925 0
2895 -1105 -1571 0
-620 4662 1615 0
2551 4163 2736 0
-585 2429 1747 0
-3257 4715 -4609 0
1049 1370 4051 0
2287 -3639 370 0
2447 289 -1661 0
-2599 -912 71 0
-3764 -1641 2562 0
4058 -2138 1049 0
2546 2595 -2329 0
4681 835 359 0
2844 -444 -4142 0
5000 -796 2258 0
-1367 1855 4100 0
1162 1139 1575 0
1332 4376 207 0
4842 3077 3140 0
608 -1295 -2471 0
-2457 2734 2344 0
824 2301 4904 0
-4891 2385 3588 0
-3635 4093 3968 0
1526 -1025 -654 0
-3261 -1853 2096 0
-1796 3317 1407 0
117 -620 -4649 0
1279 3355 -2469 0
-4528 70 -334 0
-3280 14 4666 0
-251 3131 4280 0
2202 4087 3222 0
3770 4433 -806 0
-1504 -2897 3097 0
-4811 637 3596 0
4123 -2874 2207 0
108 476 -3706 0
2323 -3448 4183 0
4968 -4267 -1241 0
-521 948 -2930 0
1690 2633 -1307 0
4607 2218 -2630 0
459 728 3561 0
-746 4691 1516 0
4574 -4394 -3500 0
3745 -2944 4527 0
61 -2037 139 0
3611 22 -3584 0
1120 4196 561 0
3493 1698 3669 0
1912 401 4460 0
2947 3734 501 0
237 2171 -3613 0
-1963 2383 -614 0
-1419 3876 2163 0
2359 1953 73 0
-2223 833 4107 0
756 133 4598 0
1702 3519 4837 0
4285 617 2943 0
-4968 298 2330 0
-3469 -4940 317 0
2931 -1554 -3043 0
2842 1629 -4340 0
1079 1149 12 0
4851 2673 -3746 0
4709 3460 -628 0
3878 -4117 3338 0
3376 2175 2828 0
-4478 -4761 2269 0
2263 -3153 4004 0
-3399 4242 -2143 0
603 2028 -284 0
-2452 4739 -621 0
1366 -4976 3263 0
-3686 3481 -849 0
-2747 2308 4826 0
4086 3843 4352 0
4302 4579 1304 0
129 2825 864 0
-727 3013 -2664 0
3673 4853 3024 0
-2612 -3561 3242 0
1192 -4705 -4798 0
-4873 2366 487 0
-3443 -3808 3002 0
-4826 250 -4210 0
4322 -2113 1091 0
1865 -2897 -529 0
969 4981 4968 0
4544 2264 2577 0
-1421 485 2333 0
1810 4881 2548 0
4218 3181 2373 0
4616 -2829 815 0
1907 -1171 2428 0
1338 -1231 -3749 0
-516 583 -4391 0
2524 -3781 -4105 0
-1836 638 -4668 0
1349 2016 2566 0
-2752 1466 -2393 0
3476 -1896 -2303 0
2331 1456 1041 0
4844 1251 -2492 0
-2681 -4287 3091 0
-4718 3819 -4660 0
1989 68 4199 0
371 4402 3046 0
1038 64 1167 0
493 -1695 2342 0
3080 -4969 -2857 0
4942 -2886 -399 0
1501 4334 2876 0
2623 3094 2065 0
2850 3408 3495 0
2468 -4777 3748 0
4495 4442 1733 0
-3584 -1531 2069 0
3635 -3605 -3111 0
2048 -864 939 0
2335 2755 944 0
-592 3523 4403 0
3201 -3865 -4033 0
-1967 3030 4722 0
-4705 4672 1470 0
2933 637 3533 0
-4614 2952 -3374 0
84 1629 -4998 0
22 2683 4364 0
53 4168 4069 0
2009 4192 -2280 0
4767 2933 3036 0
2757 712 -4137 0
3494 -3314 -693 0
1143 4970 3671 0
-167 -1931 1530 0
4053 4000 4847 0
2158 -3738 -3590 0
-4724 -2968 1316 0
-4340 294 -4115 0
3221 4719 -2532 0
299 1948 3411 0
-1664 -2017 2502 0
2713 1954 -3034 0
3416 4153 -4841 0
-2795 2515 -738 0
2795 214 52 0
4751 3085 1532 0
54 -406 -1107 0
3577 -564 1504 0
4285 3869 -1372 0
-2591 -1209 1716 0
-1841 -1884 4075 0
-1360 1989 -1987 0
2420 2011 1720 0
-3313 2446 2507 0
4208 190 2798 0
-2491 985 1476 0
578 -3532 -4810 0
2055 -2897 3346 0
-2635 -4475 1791 0
-4782 -1518 1595 0
1968 3351 1274 0
2322 2581 1953 0
2479 107 -4526 0
4637 -1572 1246 0
-4944 -2917 1570 0
3303 2122 387 0
3097 -3530 -3096 0
-3508 -4067 4629 0
2255 3256 403 0
-1197 964 -2809 0
1767 -2911 -2975 0
4578 4505 1426 0
-2428 -1120 304 0
2187 -1488 -3292 0
-914 -1090 4092 0
4959 2791 -2315 0
1050 1521 -120 0
-3413 1645 1098 0
-3141 418 4064 0
3552 3791 4214 0
-2071 1180 -1571 0
309 250 1526 0
-3242 -2163 151 0
3728 -3609 -3558 0
2170 3109 826 0
-2300 -1204 1129 0
4619 3948 2057 0
4347 3575 2243 0
1506 1150 2486 0
3928 357 4506 0
-4898 4659 4765 0
-114 -1600 1856 0
4412 814 2642 0
-3600 845 -184 0
162 -4246 1969 0
2152 -2536 -2572 0
1281 2718 3948 0
4108 3823 1215 0
-1393 -3881 592 0
1363 -943 -3591 0
4187 -4242 4891 0
-3855 -4384 1524 0
4504 816 2471 0
1210 -1796 3372 0
4272 154 -4119 0
-3831 -3481 779 0
216 4975 -1566 0
3479 1040 3498 0
3054 -2853 -754 0
4463 -2701 3184 0
1546 4770 -3772 0
1017 1606 -1302 0
3783 -1643 4793 0
617 4668 -1225 0
4697 -4180 2236 0
1600 2138 725 0
4491 1194 399 0
-3877 246 -1380 0
4476 1667 4306 0
3049 603 1995 0
2890 4514 3574 0
-1886 4955 1490 0
2235 4187 -1516 0
-2845 4138 2504 0
1527 3786 3733 0
-1439 167 -2327 0
876 -806 281 0
4386 4922 998 0
-4477 -130 4627 0
1274 2754 3936 0
178 560 481 0
4999 1916 4194 0
259 3789 2731 0
2103 -2061 -4872 0
-2370 -4314 4571 0
475 -1528 -4889 0
1998 -99 -312 0
-1156 -1644 4184 0
1414 -38 -3599 0
1838 2564 1171 0
4506 694 4151 0
1036 2607 4652 0
-2173 4891 -1778 0
3174 1598 493 0
-1655 -4282 2013 0
2469 2927 3895 0
1739 3658 4457 0
4924 3759 -4341 0
2095 3654 2138 0
3139 1094 3712 0
1025 4552 4132 0
-4543 304 46 0
2191 -1728 -576 0
171 2881 -4939 0
-1717 4728 3123 0
1020 2209 1549 0
1733 -353 -3052 0
3218 3169 -2590 0
1791 -3116 -660 0
4220 -4572 977 0
4132 2403 200 0
4449 -4479 -2998 0
1830 -2067 3850 0
2474 -334 -1038 0
4759 37 4507 0
4537 -1385 -4344 0
3148 4257 3299 0
-3558 -107 4601 0
-3915 742 3398 0
465 2236 4928 0
1539 3657 4779 0
1983 -96 -3080 0
-89 2666 -1564 0
1695 -3498 -4626 0
941 334 4493 0
2429 -3718 2366 0
1252 -2682 -3109 0
-2610 2425 -4064 0
-1849 4128 -2026 0
-1195 4110 3946 0
-4755 909 -4611 0
-2779 -654 3487 0
4613 4069 32 0
848 -2391 -4068 0
4186 1600 -762 0
570 4316 -3475 0
-896 3821 -818 0
3532 223 -3011 0
-1364 -4284 3750 0
2595 -3596 -952 0
1433 2315 3518 0
-962 1944 4449 0
3372 3347 3374 0
1845 723 -3187 0
3085 -1563 1298 0
1880 1994 -1099 0
2910 2989 705 0
4713 1524 381 0
358 3815 2246 0
3672 1654 476 0
3559 -425 1373 0
4142 202 1474 0
597 122 3284 0
1725 -929 -2025 0
3348 2661 -3963 0
1564 3665 4651 0
1788 4193 4122 0
3928 2963 2742 0
409 4974 3118 0
-771 1167 -2516 0
-933 196 -3503 0
1597 4275 1057 0
305 3468 -1390 0
2185 -2184 -2970 0
4542 -271 -2598 0
-1062 1529 3732 0
3715 4923 3019 0
-2563 -1920 4740 0
-1962 3005 2434 0
-4871 3129 -3677 0
1387 -2386 4823 0
2007 4223 1730 0
4778 1983 1081 0
4688 -2155 -1224 0
-1371 4693 -3434 0
1884 -3039 2575 0
-3034 -1852 104 0
-354 3334 -844 0
-4077 4973 -4402 0
2308 3189 398 0
4082 3296 -2666 0
-2077 -2494 2365 0
1880 3132 700 0
3898 -3656 353 0
3942 702 2942 0
-4369 4383 4662 0
-3253 -3270 2303 0
1860 -1394 4800 0
-1955 2775 1809 0
3893 -2996 -1033 0
3551 3602 740 0
115 -3313 -4228 0
1596 4579 798 0
1223 3771 -4004 0
1762 -4850 -4330 0
1584 2884 4836 0
2188 -3458 -357 0
-4109 1773 -3343 0
2539 -625 -1305 0
1004 4341 2543 0
4777 3838 3012 0
-1053 -1273 4915 0
3761 1988 1807 0
4959 -3235 4983 0
-599 -3669 3701 0
2269 -4454 -4006 0
-1528 2896 2991 0
4222 1717 1516 0
3955 -3810 -3093 0
1160 1194 -4873 0
4850 -3893 -4693 0
4658 3085 2496 0
1181 -4370 -2354 0
949 -288 -4849 0
-2375 -1347 4608 0
-903 4773 1280 0
1933 4643 2116 0
-2608 2146 2347 0
3329 -3892 2678 0
-4702 -1619 1163 0
1416 39 3757 0
-1184 742 1417 0
1915 1431 1257 0
2400 3211 3871 0
3909 1252 4086 0
-2605 2006 1381 0
1995 484 2848 0
3415 2016 3765 0
-3854 3975 -4999 0
2166 2355 4624 0
4000 518 3038 0
-929 4317 391 0
2097 3061 2088 0
2143 3346 84 0
883 1546 -1562 0
1225 4042 4459 0
2520 4691 -932 0
3294 4596 3226 0
4517 193 400 0
-4991 3988 -14 0
-4861 4536 50 0
1936 88 2923 0
3717 958 1153 0
4305 3279 2852 0
-4843 1477 3048 0
-3114 1213 2236 0
-2767 684 4504 0
-4272 4717 -2308 0
2127 3722 -4701 0
2725 -2672 -4169 0
3033 1262 3147 0
-3981 480 3478 0
101 -4167 -2924 0
2244 296 1223 0
-223 -16 1603 0
-4915 2065 -2304 0
-1159 -1604 4235 0
2054 -4784 3170 0
1369 2509 1343 0
-1250 438 -3846 0
4763 4210 982 0
2766 2631 -4938 0
-1754 2327 -3102 0
1422 1800 4945 0
761 2533 3565 0
3091 4460 299 0
-742 1249 3371 0
1320 3346 645 0
-1175 3410 1042 0
1436 -749 -2889 0
3648 1372 4910 0
2577 1455 301 0
-1030 2248 3014 0
3485 2932 4761 0
524 1590 52 0
2770 -651 3009 0
4318 -1295 -3753 0
4687 4357 2443 0
-1634 3738 2118 0
2773 4173 -1103 0
2876 2355 3566 0
4138 1939 30 0
-1369 -89 3882 0
3887 -536 -157 0
3427 3036 652 0
2607 2226 2 0
3150 4206 -4313 0
-446 315 -3414 0
1000 2988 156 0
3142 323 4735 0
-581 260 -2366 0
-1725 1477 -892 0
4735 2921 123 0
2644 2860 2220 0
2793 -2832 -3368 0
2623 4675 357 0
674 -1411 -2981 0
-760 5000 198 0
3241 1966 4986 0
637 933 3692 0
-806 1712 430 0
-4095 2704 -569 0
-1159 1510 2100 0
1298 -1767 -1107 0
3403 2668 2038 0
-3523 3257 -411 0
3216 -78 -4353 0
4166 3905 747 0
519 4970 549 0
3714 -245 4569 0
2265 3681 1160 0
2388 3313 4590 0
2441 -1208 -240 0
180 -3230 1633 0
-1725 2481 2493 0
2358 -4180 -1686 0
1026 680 4687 0
4742 432 3295 0
4224 4316 -1914 0
1823 859 4191 0
-3366 1304 -1742 0
-4405 2200 -2291 0
4290 647 691 0
4942 3933 -3541 0
3718 2315 3612 0
150 -153 -43 0
-4608 593 -4494 0
-2900 3171 -831 0
2627 751 294 0
-1025 -1319 2199 0
189 399 3086 0
1612 -3810 -3049 0
3691 4146 -2853 0
2267 -1943 -1618 0
4603 -3834 3942 0
4202 -4689 597 0
924 4134 2461 0
3601 284 802 0
4280 -2291 -4174 0
-3569 511 4371 0
4863 1135 3293 0
-2960 3515 4316 0
-3909 -4824 3078 0
3464 1291 -4608 0
4907 2376 -3279 0
1819 4841 3837 0
1972 -2285 89 0
-3569 1234 -3114 0
1680 -4123 -2459 0
4850 3976 4077 0
1185 -691 1410 0
3653 -4612 4166 0
4719 2305 -3169 0
1102 -4487 -2930 0
3594 2336 -262 0
-48 3724 -2387 0
3712 984 4762 0
4638 1055 14 0
-3661 506 -109 0
1230 -1847 3712 0
4812 641 -4757 0
2731 4496 1725 0
-2241 2 586 0
-536 4348 -2134 0
3664 3207 2951 0
3656 1101 1093 0
2570 4327 595 0
-1460 4754 -1982 0
804 957 181 0
777 2611 2201 0
-3642 -3743 4593 0
-1238 4881 2125 0
1405 2038 3567 0
1282 4494 2189 0
1889 -2398 167 0
1517 2259 4443 0
4903 -959 -3194 0
1635 4894 4347 0
-4377 -1295 1105 0
1122 -2579 4754 0
1163 -976 -2284 0
-1445 -2110 4335 0
-2782 -1804 350 0
-23 319 3925 0
-4293 2655 1564 0
-4677 971 1669 0
-540 4808 -865 0
3584 1531 283 0
2797 3674 1982 0
-4366 -3234 541 0
1794 2397 2544 0
3820 4178 3366 0
-4274 2542 3632 0
-2372 4677 1169 0
-3801 927 1595 0
-4146 2529 -734 0
1945 561 3794 0
-3283 -3829 139 0
3015 4353 2356 0
4781 -1655 2236 0
-4707 -415 2428 0
-567 -877 1881 0
2089 -2696 -2401 0
1223 2180 4453 0
76 -3878 -4592 0
286 1842 -1746 0
4416 270 2200 0
1474 4866 812 0
3595 632 -3929 0
184 -1053 2224 0
2279 -1741 -2599 0
-2628 -4508 649 0
3841 3610 1175 0
4443 -484 -3170 0
-1949 -4644 2350 0
4363 3326 3786 0
3152 -3724 -2088 0
-1369 2663 -2956 0
4379 1426 3822 0
2610 3515 1248 0
4168 1111 2381 0
-4855 2289 1420 0
4119 -4910 -595 0
-1588 3616 2351 0
-3327 4024 3777 0
-95 2278 4290 0
519 4409 -2780 0
527 -2310 -1445 0
3144 3394 4629 0
4681 4864 1944 0
4953 795 1668 0
2182 -813 -820 0
3360 3039 4927 0
1483 4473 1080 0
1842 1422 -1879 0
-4945 1797 4056 0
-523 2931 -1909 0
4655 3202 -1290 0
2270 3896 -1493 0
2568 -2391 -159 0
2403 158 49 0
4624 1108 1337 0
4013 1556 2938 0
4913 -3993 -4674 0
-4445 -1044 4540 0
3444 3038 4982 0
1787 3806 3943 0
2869 2784 4519 0
423 -2847 -1263 0
150 1180 -2736 0
-3253 -4485 4911 0
3796 3741 716 0
-3109 -320 243 0
899 3088 -1154 0
4514 3531 970 0
945 -387 -4761 0
4984 1970 2231 0
-3888 -2797 920 0
-719 1106 1009 0
3853 2602 995 0
4961 -3610 3212 0
-178 3437 -3564 0
2702 -4332 -2282 0
4801 -1916 -694 0
-1565 -2550 2596 0
-2746 -136 142 0
1536 -3076 3603 0
121 2368 2719 0
483 3726 723 0
-3301 -3122 50 0
2334 3758 4084 0
-2128 960 4735 0
3030 4286 1909 0
4957 4006 4537 0
1852 2448 3400 0
4827 3047 -2753 0
-1538 1454 -4633 0
3807 -1173 3602 0
4351 -3770 2969 0
2023 4364 -3246 0
1625 472 648 0
477 4187 3761 0
2312 2418 -3964 0
-3428 -1748 2423 0
2237 -253 4976 0
2868 2238 3017 0
4663 -418 -2245 0
-2784 3302 -215 0
502 -1244 3708 0
1521 -1147 4301 0
-3993 550 -2997 0
424 4866 4170 0
1538 2543 -762 0
3551 2605 895 0
2648 857 2809 0
1706 -1313 3093 0
3058 -3036 212 0
1930 346 -74 0
-3178 403 646 0
-2220 -1535 4579 0
2425 -3192 -1697 0
-611 1459 -1052 0
2879 572 -407 0
2901 339 3327 0
-1832 4122 -4626 0
-2112 3969 1874 0
-419 426 -4368 0
1654 372 -3733 0
-992 1980 2819 0
-3437 -906 4659 0
2288 -2503 2835 0
-2870 -231 1735 0
90 4254 4882 0
2884 2609 -2280 0
1583 2519 3190 0
3315 1754 661 0
-441 -4201 2175 0
-1820 4123 4000 0
106 3052 -2388 0
-4097 -3650 1769 0
-4277 1603 -4648 0
3772 -2638 -812 0
1963 -229 -1274 0
3936 3523 -3520 0
-4084 4583 -3513 0
2741 -524 -4472 0
621 1692 2980 0
3636 3807 -391 0
4408 2511 -874 0
-3349 1031 -2819 0
2550 2855 3862 0
2851 4881 4901 0
-4056 4360 1391 0
2755 -4260 -4131 0
-696 3321 4192 0
-1688 442 -653 0
1617 213 1834 0
-646 -2102 702 0
1266 4149 1914 0
522 -217 744 0
-2320 3480 -948 0
-958 -1892 3079 0
560 -1921 3209 0
3782 1489 -4478 0
4409 4466 2355 0
4486 -3281 -266 0
-2987 701 2795 0
-2720 -2905 860 0
2854 625 2688 0
-3824 -211 2192 0
4167 4182 412 0
3892 -2279 2997 0
1761 -718 -4790 0
3473 -4086 1030 0
-3000 3064 -3116 0
4689 -3441 2468 0
-4771 -4758 2475 0
-3121 2904 -3159 0
-1036 3673 -3368 0
4606 783 -335 0
-2149 2339 1081 0
701 2509 1518 0
4310 -911 -2724 0
1138 -2563 -352 0
1595 2087 3888 0
-1969 355 3153 0
2736 4777 3483 0
-3653 1391 -3246 0
4578 736 3322 0
4005 1448 -2187 0
3815 3503 3124 0
3842 -3884 3110 0
614 1974 -4808 0
1201 -4765 -149 0
3765 4010 2700 0
3524 892 522 0
2288 219 3789 0
-852 309 76 0
659 2652 2632 0
4516 -3383 -3557 0
-171 -1750 3016 0
276 2319 4918 0
2891 54 2859 0
2449 2269 4845 0
1607 819 -3142 0
4501 -4078 -934 0
3990 -3775 -4715 0
3127 1532 648 0
4230 340 4910 0
-1162 -499 1154 0
2101 2225 -3427 0
1152 771 969 0
1885 281 -3246 0
4882 2000 4814 0
4965 3334 -433 0
1637 3363 -2582 0
-624 1996 -4341 0
4685 -4600 -592 0
-2602 -2100 415 0
4016 3273 -685 0
-1764 -4379 4406 0
-4684 -1264 4136 0
3420 2284 1299 0
2393 -1479 3548 0
-1960 3527 -2269 0
-190 -4145 2313 0
2443 4305 -4394 0
999 -4803 2370 0
1463 4870 2357 0
3887 786 -1301 0
-4542 2059 3154 0
1562 -940 38 0
-4368 -3497 1015 0
-799 462 3191 0
-243 1423 -2974 0
2416 -3194 1842 0
3323 3692 1070 0
2797 1273 4864 0
1773 2737 -3039 0
4426 4196 929 0
-3298 593 -475 0
1072 -4299 -1993 0
2886 -2703 4325 0
3860 4522 4023 0
299 2127 1224 0
-610 -3023 157 0
2465 3418 -79 0
439 2166 4584 0
75 631 4838 0
-1098 2251 2758 0
-1207 251 64 0
4040 3576 -1373 0
-2003 3268 944 0
-4020 4070 -1671 0
-717 -2520 1043 0
-3975 556 3271 0
-2445 -4418 2872 0
159 -2987 1681 0
4676 4499 3146 0
4727 4415 2393 0
-2862 -3065 496 0
-2612 -179 2261 0
3703 173 698 0
-4322 -1190 3567 0
-1020 -1826 4595 0
1212 782 4936 0
3522 1371 4535 0
-2852 649 -2903 0
2133 1861 -1836 0
502 1983 4631 0
3220 -3209 1925 0
1346 1819 -2958 0
-2147 4987 -3413 0
1974 3093 -136 0
3727 -2571 1341 0
2164 -4838 -2235 0
-3912 3901 239 0
2371 3806 309 0
312 1682 1289 0
1069 -189 -2640 0
3468 -225 -3369 0
3490 313 -1238 0
3775 2534 -2298 0
3653 995 4643 0
-628 -4222 2558 0
664 394 -2772 0
3015 1696 2583 0
4849 -1849 -1744 0
-3839 3692 2146 0
4857 4069 3282 0
4760 -43 -3967 0
-2382 1031 2757 0
3439 2637 703 0
2076 4663 -4192 0
4594 -259 -1671 0
-4182 4697 4959 0
3717 1990 2121 0
-979 -3343 556 0
1095 4115 874 0
-3575 4418 348 0
3023 665 1274 0
-2896 943 1305 0
4302 4699 -3909 0
4815 2317 2544 0
1920 968 1869 0
-1124 -3154 2452 0
3371 547 3947 0
-922 3509 -770 0
1886 -218 1979 0
4846 2864 4517 0
-1827 367 4312 0
-3245 -1750 2985 0
4781 319 190 0
3452 3892 1970 0
911 501 356 0
-3883 2420 -2651 0
3132 3894 272 0
513 4884 -2749 0
2173 4283 -1721 0
3666 -4353 -2174 0
1020 -1293 1935 0
4369 2035 2819 0
3180 135 2804 0
2181 -799 4622 0
-49 -3551 3187 0
3137 3297 104 0
1744 -3660 -3601 0
-721 1134 -1676 0
4345 3496 -408 0
291 2783 -4831 0
2007 1054 2505 0
-1629 -2425 2199 0
2069 -4862 -2609 0
-4190 -4447 4336 0
4747 3138 -4576 0
158 4083 1623 0
-2848 747 1764 0
2401 1288 3336 0
-358 3120 3587 0
4162 -2452 -2320 0
-3189 4396 4986 0
-4072 1820 -3834 0
141 363 4968 0
2268 4564 -2487 0
4425 -714 4163 0
4275 1055 3545 0
3909 -3410 2251 0
-4425 -742 123 0
4242 2269 309 0
-357 3712 3231 0
1081 4760 4585 0
-2868 -2665 1388 0
2171 -1790 851 0
2075 -4193 -2371 0
-4905 -2155 410 0
475 3872 1115 0
2250 4996 -539 0
2260 4993 1291 0
2316 2888 2940 0
12 3083 -3017 0
-657 3781 679 0
2355 916 2270 0
3408 3097 619 0
1936 4778 3654 0
3092 1288 2077 0
-4515 3510 2275 0
-4345 -3813 4655 0
824 4639 4429 0
-4020 576 1235 0
1131 -3130 3041 0
1124 3191 3173 0
1548 47 -4176 0
-1673 2862 -2166 0
4184 4950 2445 0
-3789 1433 4790 0
2456 -2336 -224 0
-520 4099 -3455 0
1202 903 4158 0
-2598 3022 -3280 0
4123 1525 3409 0
4539 2583 897 0
1487 -1682 -2007 0
-1255 1595 -2290 0
756 -1500 3746 0
125 4935 2161 0
-1246 4114 1962 0
-471 -3682 1561 0
3815 1234 2762 0
3727 3712 1299 0
-2014 2658 -4442 0
-2021 3896 123 0
-3604 -4476 735 0
-4467 -4419 1072 0
1662 2407 3885 0
3004 -1562 2706 0
2780 -4553 -693 0
-1142 -3937 2848 0
605 2210 510 0
-1154 1077 -4515 0
4168 -2650 101 0
-209 4345 -725 0
-1160 8 -750 0
3458 236 4449 0
419 4287 386 0
4730 2499 2007 0
1696 3915 -356 0
2464 3443 -3950 0
-3115 1385 3255 0
1059 549 4747 0
2297 265 507 0
867 81 -3213 0
1091 -3858 315 0
4646 4220 -1922 0
3045 3257 2550 0
4259 2873 1092 0
657 -3516 3674 0
188 3874 365 0
-252 2404 728 0
73 3180 -4666 0
-317 -2404 2030 0
-1239 -3539 3228 0
882 2843 211 0
307 2287 -654 0
-654 1161 -2898 0
3607 280 191 0
293 -2502 4952 0
-4094 4030 1185 0
-4722 2074 -2960 0
-4064 -1137 3078 0
2131 -2439 3162 0
3850 -2968 537 0
4773 2513 3729 0
-3200 1831 2798 0
-688 400 -3818 0
1685 2138 1357 0
-3520 4852 -3778 0
3249 1112 1855 0
-1359 1111 -3048 0
491 -484 -2467 0
-2249 2723 -3208 0
2702 4114 -922 0
3672 -2813 -3548 0
4900 4146 3880 0
-439 572 -2587 0
-1545 -4924 2619 0
3030 2253 3929 0
3008 4592 4099 0
53 542 -1309 0
-1959 -905 161 0
3454 1379 70 0
1657 -1655 -1639 0
-1111 2046 77 0
-3840 1613 201 0
770 2280 3524 0
651 505 3033 0
2316 3963 4942 0
-3200 2914 4234 0
4805 3118 1755 0
4572 -4795 -3889 0
-4047 4918 1551 0
-807 -747 1710 0
-4528 3992 3526 0
