p cnf 3000 10000
2489 2848 2952 0
2945 -96 -1327 0
1915 -397 1806 0
851 2027 1485 0
-1499 1563 -1030 0
582 2648 587 0
-1537 2955 1920 0
992 -751 -2048 0
347 93 2687 0
-543 671 -1024 0
949 -1515 -1861 0
1954 -1257 1282 0
1511 -2550 930 0
2615 2063 1849 0
1211 2835 -1167 0
-1495 -2035 815 0
1105 -1926 -705 0
2971 2789 809 0
323 1639 305 0
1651 2326 1372 0
421 2535 2344 0
2917 -2954 -1373 0
-2030 -1686 65 0
1286 337 443 0
1024 2669 1485 0
-1850 -386 573 0
-1061 -1389 2245 0
19 -235 2332 0
-242 1393 1164 0
1887 -2046 -882 0
708 -2885 -255 0
370 -2359 1737 0
2467 -1510 -1753 0
2554 -1914 -1613 0
2751 2898 1994 0
2536 -1891 717 0
2813 2381 517 0
429 1266 707 0
751 2824 193 0
1372 2867 -1082 0
28 -951 -110 0
-2127 -891 603 0
394 1736 1202 0
1839 732 1082 0
1256 1765 2479 0
962 -1185 1726 0
-596 2341 1689 0
-1307 -2894 970 0
16 1045 772 0
979 1993 1527 0
2138 -1171 -143 0
221 1495 1410 0
1229 -1041 -2375 0
786 -2093 2110 0
2109 -1544 876 0
2909 2713 1399 0
2450 2233 2268 0
2539 2559 2220 0
1794 1915 65 0
1171 2824 1816 0
1690 -584 -1555 0
-1957 -1946 2988 0
1335 2373 -11 0
-53 -770 350 0
-2005 1230 948 0
-1064 -791 1720 0
1314 2708 1459 0
945 2039 2255 0
48 2015 2974 0
-2999 -748 1671 0
-1687 -372 2432 0
-563 -282 684 0
1562 1840 575 0
1366 -1925 -2423 0
484 2910 2077 0
1666 1893 1256 0
1100 -905 -318 0
-1733 -1546 1589 0
1107 403 -1212 0
-2064 2326 731 0
-97 1322 -1041 0
579 320 2807 0
2026 -57 2174 0
269 -915 -2312 0
854 2655 -2082 0
512 186 2663 0
833 -423 2981 0
517 -2358 2636 0
-2750 -1956 1409 0
115 -1811 298 0
1937 -1798 -2841 0
1927 919 2156 0
1325 2317 2601 0
412 151 2860 0
2404 1440 -627 0
2329 2370 129 0
1871 510 -2401 0
1091 968 -1393 0
-1393 2786 332 0
1752 743 1578 0
2189 2780 610 0
-223 -1151 2717 0
2542 -1585 -2265 0
671 2318 2953 0
-938 552 -2379 0
2111 1147 -2749 0
150 1772 -1255 0
1536 1700 1394 0
713 -241 1764 0
718 1277 2127 0
-2908 1825 569 0
-1673 2393 2462 0
2440 747 2036 0
2193 -2029 2629 0
214 -2198 2617 0
-1369 2740 -2060 0
1495 2104 109 0
2136 2392 -2561 0
-960 203 2875 0
2010 -1866 -2827 0
482 604 -2911 0
2725 1501 1672 0
-1609 2301 -2744 0
930 1008 278 0
2482 1459 2634 0
1946 2647 175 0
1806 1308 -904 0
201 -1370 744 0
-872 646 -468 0
-2921 -2890 1954 0
199 2328 2216 0
-2844 1507 1525 0
689 2855 2890 0
-1842 274 587 0
-2612 -1066 2617 0
439 1952 -655 0
-496 -2917 1483 0
2447 749 1996 0
-128 2422 1759 0
-1396 574 -2846 0
646 -1905 -2312 0
851 2399 1652 0
1746 2385 -2319 0
-1888 280 1319 0
302 -2207 -2646 0
1443 -2638 -342 0
-2317 -2292 2462 0
303 2727 1240 0
44 79 1116 0
-2676 2973 785 0
-753 313 -2890 0
660 231 -2660 0
607 -388 1423 0
1697 -204 -1894 0
-1086 -2406 935 0
-2740 -432 912 0
1127 1337 2094 0
451 534 2001 0
1404 -1235 1552 0
1076 2174 -2650 0
2501 -971 255 0
2078 -2771 -2446 0
2514 -641 -2224 0
107 1583 21 0
720 2938 -182 0
2763 1064 2621 0
-1924 -2628 284 0
1419 -1999 504 0
-2540 1427 -686 0
2243 2733 -88 0
406 320 891 0
-2655 -2761 1152 0
1980 2033 684 0
2085 -2375 -631 0
-825 2249 -409 0
60 -498 -2530 0
2675 -252 2391 0
-2842 1407 505 0
-2066 -2301 2238 0
-2093 -135 1197 0
-2335 1320 2456 0
85 1218 -1439 0
1823 -1441 -1723 0
-1281 1829 -2344 0
2409 2923 2130 0
1067 2413 50 0
2892 -1636 -2756 0
-1766 -2907 1993 0
439 1792 -1136 0
151 2805 -1098 0
1651 759 373 0
1013 130 509 0
-2784 -1800 2506 0
1501 -1296 -1000 0
3 1348 33 0
2235 778 2515 0
1961 2725 1937 0
2631 1677 893 0
-2759 1220 203 0
-2711 -2651 2310 0
779 -2305 2387 0
1596 193 2397 0
527 168 846 0
-2137 715 676 0
-357 578 -1172 0
-416 2193 -261 0
-2592 1205 -561 0
1494 1826 1865 0
574 1936 1692 0
2979 110 2289 0
-1232 1956 -612 0
198 321 2291 0
-1070 1294 -970 0
-1507 151 -2149 0
1161 18 205 0
-2710 -666 2048 0
2144 2976 -45 0
2577 2785 815 0
2204 641 574 0
1270 617 261 0
156 1536 -74 0
2902 806 2739 0
55 -1755 1455 0
-770 2653 1693 0
1539 2732 2063 0
-931 -2790 2144 0
737 -1759 -2125 0
12 456 191 0
2001 650 412 0
2379 398 2664 0
1765 2814 2301 0
2598 1126 761 0
1372 -412 762 0
-1411 2547 2094 0
-1919 467 2251 0
1357 2656 754 0
91 425 1804 0
1459 1095 427 0
-2281 2266 -1503 0
265 2582 -2401 0
2828 2377 2595 0
264 2091 2563 0
-2179 -2359 2586 0
627 1837 1095 0
-2997 -69 1935 0
-1475 -2730 972 0
2416 2885 2225 0
1006 -2578 2144 0
2973 110 1826 0
2975 2728 -1663 0
1572 1265 1373 0
2582 -2568 1198 0
-489 30 -97 0
2928 2976 531 0
2980 1766 2200 0
2240 1325 2218 0
261 617 2245 0
800 -2870 2230 0
-2747 41 -442 0
2924 -827 -415 0
1473 -2565 2072 0
837 1650 321 0
223 -593 -2468 0
1846 -1106 -128 0
2894 -1940 -84 0
-1719 749 -914 0
2343 722 -1343 0
-2294 2816 -2026 0
823 1921 -2825 0
398 1972 1221 0
-1483 -1118 1163 0
1006 2145 1025 0
2084 2230 385 0
1358 1002 934 0
1416 2685 -880 0
339 525 -180 0
1693 53 2403 0
-2933 278 -2525 0
-571 369 -340 0
1665 1853 -1713 0
120 -735 155 0
2617 2052 -826 0
-957 1728 344 0
1337 -1012 2508 0
2241 -708 -2435 0
-1445 -2101 80 0
825 -1827 -1269 0
580 -825 -1504 0
2208 2490 -2432 0
529 -2154 1340 0
-1261 -366 551 0
-2376 -2935 2444 0
2896 360 2442 0
-2422 1902 -2033 0
-1769 507 -2252 0
2655 -293 -77 0
997 2643 719 0
2069 2458 1732 0
-39 1975 -27 0
-2483 2771 86 0
763 230 647 0
-1572 1702 -1446 0
2710 1505 426 0
378 -556 1633 0
186 2769 -2334 0
2548 2408 2227 0
43 35 -520 0
1786 1767 1703 0
-1439 1655 608 0
1275 1599 1880 0
1514 1791 2679 0
-1303 1962 -2579 0
-1059 -316 2836 0
2278 707 415 0
-2534 -1636 530 0
1508 1741 2352 0
1842 1280 2717 0
210 1512 2264 0
-1207 92 -2159 0
-2942 1322 1700 0
307 -1819 1413 0
518 -743 -232 0
-264 321 -1877 0
1793 1113 2231 0
-2975 2922 721 0
1846 -519 -1092 0
2739 -2836 1887 0
584 1858 -1824 0
92 224 2527 0
1057 -1602 2466 0
-2242 -1794 2420 0
-1037 1801 -2032 0
585 1659 307 0
571 -2145 2878 0
511 249 2074 0
2528 294 -206 0
1963 -217 -1312 0
-558 410 -276 0
2364 842 1285 0
2773 1811 1388 0
-90 2531 -580 0
-1486 -2486 2861 0
-388 165 2259 0
2413 923 1424 0
-2352 -498 1879 0
19 458 -1631 0
648 1382 1788 0
315 1012 781 0
-932 -733 2825 0
1947 -2643 995 0
2606 2544 1572 0
791 1354 102 0
263 1519 293 0
2008 2747 1663 0
809 -2899 -2258 0
-957 977 -2936 0
-154 490 -2783 0
-860 1538 -2115 0
-1704 -1319 912 0
2501 2486 438 0
482 928 820 0
-907 1576 2717 0
1906 -2558 2238 0
1918 2430 2562 0
1270 -2737 1461 0
2865 1312 416 0
260 750 2820 0
-2667 -747 814 0
597 2479 2631 0
2185 -490 -1120 0
-1522 -521 1927 0
952 2761 2202 0
1310 1174 -2730 0
-2549 2461 -458 0
-2521 2827 -2126 0
1904 1375 846 0
2388 -198 1879 0
2409 -447 1879 0
2434 -69 -1298 0
1060 1395 -888 0
2158 -520 1115 0
-2183 1172 -1239 0
2698 2455 1065 0
2811 2718 970 0
-1051 1619 -543 0
1170 2536 -2867 0
1979 1833 848 0
-417 -1340 1456 0
-775 2368 -1759 0
1604 -114 2206 0
241 1022 1423 0
469 -1881 890 0
-1452 2170 -70 0
-2878 489 1874 0
564 -195 260 0
1036 -604 -625 0
1417 217 295 0
458 441 2850 0
-961 2088 -1474 0
1245 1718 -120 0
-721 2008 -1231 0
-2114 79 962 0
-2365 2111 -2794 0
959 -858 1316 0
1835 1124 -2651 0
1638 -2073 -2950 0
1657 1009 2297 0
1962 42 1582 0
2755 397 2794 0
216 -1157 1081 0
-1438 2327 -2743 0
1822 2517 2168 0
2075 2433 873 0
2825 -457 -873 0
1115 2545 2068 0
338 -1506 752 0
1711 1030 1085 0
943 2029 891 0
722 904 911 0
2628 2406 -1359 0
-2153 2757 1260 0
2776 2911 710 0
-2124 -2890 1649 0
-1444 1907 -2544 0
2510 -491 309 0
1144 1765 -2521 0
-2768 -2405 2965 0
1867 -748 -2584 0
898 -2459 -1867 0
1540 -2050 1033 0
2416 2441 987 0
-2211 1167 236 0
1391 -653 -1276 0
1443 264 -1975 0
1810 -2217 -2706 0
2200 1431 2159 0
2648 -835 2414 0
2518 456 2832 0
-598 1335 -877 0
-940 2949 656 0
-1394 -2672 2914 0
844 1330 1587 0
2488 -2603 1787 0
-149 2909 -1908 0
2025 1495 1233 0
1844 2490 1247 0
-2761 2422 1473 0
-394 2750 -1437 0
-2146 -2488 2002 0
-1827 -387 1077 0
2774 493 262 0
2071 175 2350 0
-2929 1675 493 0
1729 1648 136 0
555 -1648 1969 0
1468 -620 972 0
670 1385 -1079 0
977 -2831 2762 0
-394 998 2500 0
-2473 2785 -600 0
-828 -1334 2695 0
-2500 140 -1583 0
2245 -406 -2952 0
2300 496 2773 0
-1698 -923 2532 0
2920 -2176 2044 0
778 -1026 -6 0
1759 304 2230 0
874 -56 -1106 0
808 2207 2129 0
2391 -1720 -1440 0
2841 893 2169 0
-2502 2413 269 0
-282 -1462 1873 0
-2183 -2049 540 0
2364 1432 921 0
805 -1018 2672 0
1255 1904 1307 0
1621 2383 852 0
-533 1898 -2715 0
-706 2695 -2343 0
1566 979 -2422 0
-2260 1707 -1877 0
974 202 1086 0
1294 1996 1150 0
-2439 -1414 1065 0
-707 2465 -1012 0
2983 -615 -829 0
481 18 432 0
-2356 26 -1915 0
701 1566 2903 0
2719 -2092 1326 0
307 -2811 -121 0
1949 -1848 -1560 0
2121 -2689 886 0
-1798 2682 2303 0
-2753 699 969 0
-2859 -1488 751 0
589 2708 -1785 0
-1073 -266 136 0
1053 -355 -314 0
1098 28 -294 0
1812 312 -2951 0
-375 -538 55 0
1936 1751 2814 0
2725 -1619 -1868 0
2512 2319 2369 0
2707 2903 294 0
-1742 1500 -236 0
2255 1320 304 0
1105 -1848 784 0
1999 -442 -535 0
-1334 105 2474 0
225 1393 1690 0
689 -1172 -1780 0
2120 2822 960 0
1026 -1373 -449 0
2512 122 -2716 0
729 -605 1095 0
2283 2254 663 0
1448 872 -2103 0
-2291 295 2330 0
-1407 -780 625 0
1636 1137 1331 0
-2656 825 -410 0
-2933 -1724 1694 0
-2253 1607 -2430 0
2959 -380 -559 0
-2175 167 -288 0
2762 2107 553 0
177 1447 2072 0
846 -1060 -2233 0
2639 1864 -683 0
882 -838 -2028 0
-2304 839 -1959 0
605 876 -149 0
2762 -2565 2871 0
1798 -671 634 0
2217 -1486 -2490 0
931 -126 -2222 0
964 1659 2789 0
900 243 -1324 0
1607 1725 1879 0
98 -1191 2887 0
557 -2887 642 0
-1063 2252 2815 0
-2430 1234 -2246 0
1835 838 1504 0
51 1220 -272 0
-1341 -449 387 0
-2457 1882 -1061 0
1925 -582 -2081 0
-2628 2580 -1203 0
2220 1240 1300 0
-2618 1000 -2719 0
2170 1412 2040 0
1362 2299 2787 0
-2249 384 350 0
2781 -1394 1384 0
-2148 -997 2910 0
-521 437 810 0
-1484 397 2809 0
-1039 -165 2829 0
2149 1407 1521 0
564 -945 2204 0
1514 1019 1696 0
878 469 2784 0
1562 -970 626 0
272 -2964 159 0
-19 833 661 0
-2553 493 25 0
1202 2658 1125 0
-2013 590 -2757 0
1379 1596 2422 0
2153 2487 1137 0
440 878 1712 0
-1564 760 -851 0
2460 1965 -1732 0
1310 489 -2669 0
2984 -1243 2459 0
2954 663 -1259 0
-2080 2845 2202 0
-1133 845 -1837 0
-1506 2456 -1636 0
2928 -2199 991 0
756 -609 2611 0
1178 1445 1554 0
1305 -1965 1964 0
-2503 809 1677 0
1882 -2388 -2787 0
2131 2063 -1144 0
2503 2626 494 0
2176 -1146 -1069 0
2855 2852 -1902 0
-147 222 -1169 0
965 -1942 -2279 0
45 -1209 -599 0
804 2953 1639 0
-473 339 -2936 0
-1039 2011 905 0
1162 2690 -290 0
-1321 -2898 893 0
1759 -1203 897 0
12 1361 2631 0
1683 936 -2680 0
539 2165 628 0
-1124 2096 -281 0
-1113 1631 1521 0
-2767 199 2507 0
-765 -2721 441 0
-2150 2146 -1198 0
604 1767 2417 0
725 763 -1953 0
2617 -891 448 0
198 -1625 -2508 0
1820 2319 1088 0
-34 2563 -1642 0
-2549 796 -658 0
-2305 2910 -691 0
133 795 1874 0
51 -1383 -2486 0
524 -2252 -174 0
-2017 -1531 1600 0
699 -2317 2113 0
-1541 380 712 0
1331 -673 2270 0
2524 -2887 -1423 0
526 840 2747 0
1923 2511 1592 0
1009 -122 -1656 0
-151 -1647 1985 0
654 112 610 0
709 1224 2322 0
582 996 -1470 0
-161 398 -2988 0
2757 1779 -366 0
2450 -1166 -480 0
176 2695 287 0
2534 -2168 918 0
2126 2709 2835 0
-2357 -142 2297 0
1416 -364 -1081 0
2974 -271 2821 0
2398 849 1887 0
2207 -703 -1222 0
-299 -952 2305 0
2407 -1747 -757 0
-1205 649 10 0
1061 724 -90 0
2644 2982 -989 0
2350 2479 1949 0
-354 -436 2634 0
1231 366 2789 0
2216 1437 2315 0
-124 523 -2884 0
642 -633 -1540 0
-375 732 1938 0
1738 -41 2285 0
1110 402 -1321 0
2245 411 580 0
949 2628 1415 0
-616 -488 961 0
2082 1579 -1182 0
1351 2387 2576 0
1909 963 1024 0
-1494 2030 1299 0
-521 2606 95 0
846 2681 1369 0
951 596 2490 0
1469 2612 2116 0
149 246 1032 0
240 28 523 0
698 2467 -870 0
56 285 -2592 0
2037 1382 -1521 0
-2585 -763 29 0
2271 910 2046 0
2141 -2674 -2694 0
-1676 2265 -2369 0
-1342 2038 -2889 0
2835 477 2454 0
-1381 -2554 174 0
-2502 1338 642 0
-1196 160 1588 0
731 2389 2783 0
577 684 2523 0
2356 503 2518 0
2639 808 2442 0
1146 2105 -357 0
-870 167 2132 0
1908 125 315 0
-1577 1088 2166 0
2524 306 2351 0
1516 2828 2386 0
2644 -2998 -980 0
-2707 435 -287 0
-1665 2061 1483 0
-1047 1785 -440 0
2710 1439 339 0
845 13 -925 0
1515 -2643 2209 0
2986 1059 -1667 0
1416 308 2008 0
-179 1507 1414 0
-263 2612 -2772 0
441 573 1529 0
1383 -157 -2698 0
629 -2636 -930 0
1484 401 1204 0
1857 2064 -1672 0
883 2985 -2768 0
-2285 1401 2375 0
-938 1228 1712 0
-299 328 1669 0
2681 2841 1800 0
-502 1561 -1375 0
-1970 -403 2645 0
1947 1351 2035 0
-71 -1952 1919 0
1349 1051 1515 0
-100 357 81 0
-1287 -2403 2486 0
-1728 -530 849 0
531 2348 259 0
225 2413 -2594 0
726 -2928 2518 0
-9 -4 84 0
2526 1318 2164 0
1224 -2254 2258 0
1873 725 -247 0
1095 793 689 0
2759 -177 -845 0
-165 1832 -1327 0
1098 1343 2469 0
2982 908 -961 0
1756 -874 110 0
2215 2843 418 0
-997 2898 -1376 0
2183 -494 2571 0
2250 1322 203 0
-96 812 -2510 0
-1374 1584 -1220 0
1920 2519 377 0
-1213 -2270 78 0
1656 507 1310 0
2948 -923 231 0
-737 -577 972 0
-2829 -59 539 0
2640 -185 -2614 0
-757 2713 -128 0
1511 2710 -1870 0
1642 1948 2472 0
1813 518 -1172 0
1219 963 -755 0
-1654 1417 -1977 0
-2335 -851 2518 0
108 2963 -2419 0
2614 1812 1506 0
1866 349 1086 0
1888 -857 1668 0
-2553 2085 625 0
2784 -314 -1499 0
2144 -1983 33 0
1807 2706 -892 0
2915 460 2738 0
735 -2760 -2949 0
-2850 -2507 1504 0
2192 -1124 -2989 0
-2071 -374 220 0
949 -2050 1467 0
591 945 264 0
2124 -893 -757 0
157 1488 1407 0
2284 313 2184 0
1288 2871 168 0
-665 2896 -2268 0
-2307 582 -2802 0
1414 118 -874 0
462 1191 663 0
1567 237 1729 0
2328 247 2576 0
1268 2371 2278 0
364 756 467 0
-2038 2689 -2135 0
1249 2774 1352 0
177 2498 2944 0
1490 813 465 0
2857 1403 -1660 0
1839 2119 2843 0
-1828 642 -2455 0
1479 -965 -2862 0
446 -456 494 0
284 -1256 -149 0
1275 -1976 564 0
2325 127 -1667 0
-860 2165 -1537 0
1909 1517 850 0
594 2504 2433 0
2910 6 1143 0
1096 -2539 289 0
-2092 271 -1633 0
1424 767 -1222 0
1222 1846 414 0
-1047 1385 541 0
2420 1181 725 0
2931 443 2783 0
1837 1811 1563 0
-401 2551 -1593 0
2808 -425 1266 0
-1548 1861 -606 0
1677 -2401 -108 0
-2210 1579 1593 0
1881 -1966 -166 0
-1914 417 2230 0
334 1287 -977 0
-1469 1931 1929 0
2994 -865 1734 0
2468 56 1175 0
-1771 399 -2854 0
229 45 457 0
-1789 2294 -1706 0
-2460 1661 -1309 0
1289 -1473 2568 0
848 2186 -525 0
190 2883 -546 0
-2581 2205 -1621 0
224 -1027 2441 0
1287 361 1651 0
-2988 661 -1642 0
2599 2347 1593 0
92 1271 -993 0
199 -2146 -2272 0
1218 188 697 0
-1378 1139 1113 0
-2969 829 1162 0
-2398 66 2933 0
2486 -469 2127 0
1657 184 1153 0
2741 2044 660 0
1948 244 2436 0
-1698 940 -1319 0
444 1243 1470 0
2442 -782 -2139 0
-2601 2112 -582 0
1538 2479 2405 0
2 -1994 2169 0
1876 68 -1862 0
-2049 -10 1144 0
1244 -2040 2884 0
2536 -846 -1859 0
-1023 5 -600 0
2126 -982 1221 0
-756 2486 -2869 0
1787 970 1449 0
2789 -1579 -27 0
-1884 570 1087 0
-1623 -2686 2195 0
33 125 207 0
-2034 -2220 2167 0
2427 101 315 0
2001 -86 1304 0
-2853 1481 -211 0
77 650 2365 0
1601 807 2387 0
2698 -1576 -1770 0
2366 -2069 2855 0
936 422 78 0
951 -123 -2424 0
-1340 661 583 0
-1713 -2611 2085 0
-2662 -937 1456 0
2889 -2152 2327 0
-2890 -2494 283 0
666 1168 -270 0
698 362 -2949 0
561 -1176 360 0
1568 2486 1562 0
2322 -2361 -203 0
1680 -2006 -406 0
2251 850 665 0
-2705 1931 1973 0
2463 2619 1898 0
2577 -1348 2882 0
-2904 -428 2756 0
2579 741 2710 0
2982 -2555 774 0
1135 1701 -2789 0
-2894 1887 2842 0
1117 -758 -2868 0
1842 1569 1291 0
-1088 340 2000 0
2645 -254 -491 0
534 436 1509 0
-1863 2544 1891 0
1378 1994 1188 0
1063 -1540 972 0
1503 2582 1901 0
1017 1341 1027 0
697 2442 1888 0
1227 41 1155 0
168 245 1572 0
1221 2127 741 0
117 -2737 2992 0
176 146 2816 0
238 1532 2483 0
1604 64 15 0
-2079 170 1889 0
2781 -649 112 0
-2790 1630 515 0
2796 388 54 0
588 -635 2982 0
17 297 2988 0
1056 443 2707 0
2725 992 2321 0
2930 2353 1346 0
2406 -1437 2573 0
2589 2606 -2694 0
2458 792 2393 0
-1402 -1850 1294 0
181 2290 2979 0
-1707 536 2818 0
-2653 450 869 0
662 947 1412 0
-1579 2840 2032 0
-693 1529 2833 0
-2088 1911 1661 0
275 -1505 -822 0
2806 -1876 1073 0
1937 -2617 1306 0
-350 1782 882 0
2611 269 2874 0
-1147 -2436 2072 0
-342 -2076 2975 0
-347 2422 -2378 0
1728 1459 2962 0
2443 -2481 2711 0
-132 2747 -2351 0
2839 -788 2306 0
-2561 2237 -2793 0
-2705 2315 -446 0
1722 -2520 1116 0
1832 -287 -488 0
492 1310 999 0
-931 20 -181 0
797 429 1116 0
-1320 1658 2147 0
-1111 144 -2154 0
348 2991 -2160 0
2583 1736 2101 0
-1773 545 322 0
-2960 870 2914 0
-1076 965 2981 0
38 -2420 2520 0
1413 1224 -2386 0
-74 512 -2621 0
1702 746 2904 0
-94 -16 1335 0
417 1492 2243 0
-1996 2462 1979 0
1839 2785 -578 0
-411 2244 -2106 0
2237 284 -1135 0
-1436 -957 305 0
2605 -1067 -774 0
1805 1710 -1821 0
2191 539 819 0
7 2265 -1949 0
2120 1069 7 0
915 2059 -1549 0
-1957 1424 -2755 0
-1040 -39 1591 0
892 -929 -1927 0
-1912 1361 1707 0
-646 74 752 0
-2485 35 -2109 0
1686 1734 106 0
-1247 2119 405 0
2801 2256 60 0
1927 -2191 -2290 0
323 718 1357 0
1334 741 1180 0
2458 74 -1697 0
587 471 2750 0
-1346 475 2260 0
1141 2998 2636 0
2044 1392 1465 0
-397 -2841 1125 0
1520 -919 -1170 0
-700 2962 -1729 0
2458 -284 298 0
2394 -267 2892 0
968 1612 1166 0
2097 -1086 420 0
2260 2908 1882 0
1212 -848 -631 0
2465 2422 2038 0
2908 2293 2182 0
988 -2431 2 0
-632 -1611 725 0
-2793 -2929 670 0
479 1112 1427 0
1161 255 -682 0
-1854 1002 -2657 0
801 2413 -2510 0
-384 1825 2026 0
-2908 -2130 1005 0
-463 1750 -2758 0
2009 -388 -2987 0
-2848 2752 -1387 0
306 1286 902 0
2594 2500 -255 0
528 -1461 -2647 0
-925 919 1180 0
1691 -1471 -1170 0
1440 1673 -1344 0
-2916 2472 1498 0
1356 -1359 -1867 0
-2817 -70 2969 0
-1854 215 -2907 0
-666 -2215 2605 0
-625 -1280 897 0
905 -2355 630 0
1699 -2814 -1193 0
1731 2130 -218 0
-1276 268 2517 0
-938 603 -807 0
-2734 -876 1588 0
2595 1162 -1641 0
238 2090 1690 0
-1069 -2459 2486 0
2855 -331 2125 0
1069 -794 2305 0
-2513 -134 120 0
-2391 2509 -2833 0
1090 2772 1734 0
302 54 1647 0
-2165 176 -2472 0
-2960 2456 2561 0
-676 2045 2515 0
-2190 2654 110 0
950 437 -2831 0
2351 2433 512 0
17 -1934 -2838 0
220 2526 857 0
-2697 583 -1951 0
1837 2404 -1974 0
2384 360 1081 0
1313 268 721 0
-2833 1970 1026 0
1065 -466 73 0
389 -2910 -165 0
297 -2572 -804 0
367 -2536 -1276 0
2383 -1940 -2410 0
-1634 1720 -2992 0
534 1406 2810 0
2117 -2497 127 0
2553 -1458 195 0
-1627 -791 74 0
1577 -264 1342 0
1214 -600 -1345 0
2023 2858 1943 0
768 730 2579 0
259 989 131 0
231 861 1737 0
1638 -2206 -893 0
2754 2163 -2231 0
2108 1205 14 0
184 -2856 2940 0
773 1805 1067 0
-914 -1910 335 0
-2413 1314 2399 0
1959 -2773 -1461 0
-1987 2213 736 0
-1227 117 1886 0
1275 2726 -109 0
-1534 -143 2783 0
1108 898 620 0
1630 -592 481 0
2323 -1576 -980 0
-2113 601 -780 0
1310 2963 471 0
2401 -1237 -2986 0
2740 602 2190 0
1612 2554 -2521 0
1983 164 836 0
349 -1200 1828 0
-2416 931 -2174 0
79 -918 -2397 0
1814 -2661 -2767 0
2260 580 1820 0
2518 641 -994 0
-72 2067 -825 0
385 2996 1171 0
392 -2756 2244 0
-1480 -2796 1492 0
-1374 968 1102 0
-265 980 -297 0
-1772 204 -2950 0
1329 2435 -321 0
2651 2523 -2321 0
-1855 2985 44 0
2584 406 1884 0
-1300 2344 1982 0
-260 2645 2542 0
1529 -2694 -1241 0
718 -759 1767 0
1580 1286 814 0
-483 1218 2226 0
1914 2879 488 0
786 -2345 -1385 0
1997 475 2325 0
-2080 2458 888 0
1338 1300 624 0
1440 1679 153 0
1046 -2137 1241 0
1430 -461 2445 0
1113 1283 2957 0
-415 1837 1874 0
134 888 1416 0
2292 -1097 2512 0
770 2985 421 0
1906 182 1350 0
-1013 2153 -191 0
-528 -1867 2109 0
-2824 268 1125 0
-1966 2369 2008 0
-1319 -1127 2574 0
2430 745 -842 0
-471 2437 2133 0
1826 964 202 0
489 2443 1782 0
1620 -2409 2834 0
-1596 1481 -2570 0
-72 753 2347 0
2319 1304 2 0
1866 1058 1691 0
-1425 2920 -2089 0
-747 1635 1983 0
631 329 751 0
2795 -2703 2444 0
1211 1421 1780 0
-1336 2273 -2525 0
-1829 2429 1121 0
348 -195 1458 0
-2052 -440 1572 0
606 -1687 1402 0
680 -2172 490 0
-173 -1720 1083 0
-2268 -2053 1706 0
2043 2452 2451 0
-1090 1670 779 0
-2521 1704 -2643 0
1832 -958 819 0
-1821 231 -424 0
2160 399 585 0
531 1952 2429 0
1265 582 308 0
2950 586 2353 0
-701 2223 -365 0
830 -2453 -2541 0
2605 2275 1298 0
1407 51 2644 0
-1514 2210 1613 0
2087 968 1345 0
275 -1364 377 0
277 1483 573 0
-451 -1187 2565 0
2955 1768 1118 0
2463 1705 974 0
-557 2954 -495 0
-526 980 346 0
-2319 -484 1599 0
911 -92 603 0
1856 2760 119 0
765 588 2930 0
666 1754 2207 0
-2111 -354 1510 0
1189 579 -642 0
773 2122 395 0
2262 -2436 -1973 0
2444 266 2152 0
1091 1967 1222 0
-2107 -2262 2126 0
2075 -2182 -1374 0
-2462 -62 1569 0
-574 1608 -2153 0
-915 1689 -343 0
-346 591 -146 0
-1851 -2349 215 0
-2469 2155 -1778 0
1218 -1506 -233 0
769 2104 1273 0
2383 -2192 2281 0
-1808 2833 -2161 0
-424 2472 -1627 0
-2303 239 -1333 0
-2450 1707 1952 0
70 -2364 -927 0
399 -896 -267 0
-818 2528 273 0
2086 1060 1532 0
1505 -2276 507 0
-168 2567 -2618 0
-808 -355 117 0
-145 2598 -286 0
910 1770 2165 0
203 1211 -979 0
-2676 145 1665 0
1071 2393 1235 0
-2535 -2807 2027 0
-743 -1861 2205 0
-181 2003 -2050 0
-2716 -2217 1898 0
-2611 -1213 1389 0
246 2614 1267 0
1167 -1743 -2294 0
-789 507 2514 0
-78 223 -2342 0
896 2813 2998 0
413 488 2064 0
313 -1785 2690 0
1481 1591 783 0
1049 -1527 -1923 0
2389 1355 -2228 0
-111 2371 -2366 0
-659 2421 -2258 0
-456 1814 -1610 0
221 -1906 1285 0
-803 -1973 2832 0
57 435 -552 0
2882 -1503 157 0
-16 1601 -2830 0
180 1632 2531 0
2754 130 373 0
319 2423 1971 0
1719 -2185 2592 0
2543 1235 2844 0
521 191 -2503 0
-2602 2044 944 0
1892 665 1003 0
-1910 958 -2393 0
2322 -1876 499 0
-251 2368 1995 0
209 -478 2340 0
466 -547 2037 0
-151 -2055 1266 0
-2240 509 -2415 0
-2530 -137 2671 0
-251 -1335 2470 0
2140 1402 447 0
1476 2383 353 0
2773 1516 -184 0
-338 -1003 146 0
1443 589 503 0
-1152 923 470 0
2736 2046 -1800 0
-273 -2542 2658 0
534 -957 1863 0
977 2559 574 0
2578 -1382 -1943 0
1125 374 -2089 0
-1563 -2837 2429 0
1967 -766 2408 0
2014 -1664 1426 0
366 -47 -1958 0
444 855 -1983 0
-1614 1204 1044 0
2287 -2550 1335 0
165 -565 661 0
-1183 -2298 39 0
-2034 -928 1354 0
